.i 1
.o 1
.p 20
0.33762048256159605     0.507472549333035
0.12366229892220781     0.14110852762908338
-0.19542531749344416     -0.16352424400760868
-0.5700866986404938     -0.38495610328215135
0.07300016185837221     0.07874867666479533
-0.12801508961806074     -0.11349093815729666
0.7941023413718009     2.638893515058106
0.21912260302930853     0.2804690084981034
-0.3144346913970202     -0.239951935915364
-0.4108686413853231     -0.29462661275054125
-0.6941958967233068     -0.4758079732122221
0.8596138205324002     3.2491473143749565
-0.8283667281509977     -0.6297784297494787
0.2588550838771566     0.34885787523719536
-0.3199295485047031     -0.24319621687146636
0.17915990632058842     0.2182237891157458
-0.006403243973357675     -0.0063625033124357815
-0.09477469005079842     -0.08657070318248322
-0.7116209825414013     -0.4916310888066357
0.7775795612314453     2.5022003692903905
.e
